نوع الوقود,أصل السيارة,رخصة السيارة,نوع الجير,قوة الماتور,عداد السيارة,عدد الركاب,وسيلة الدفع,أصحاب سابقون,إضافات,النوع,سنة الاصدار,سعر السيارة بالشيكل
0,4,0,0,0.1679784124128626,126000,0,1,0,0,587,0.7818181818181869,0.05595121775414261
1,4,0,0,0.1679784124128626,44000,0,1,0,0,586,0.890909090909097,0.06896568984710998
1,4,0,1,0.1679784124128626,99999,1,1,1,1,430,0.909090909090913,0.07897682222631566
0,4,0,0,0.1904654823476501,75000,1,0,1,1,364,0.8000000000000028,0.07597348251255395
0,4,0,1,0.1454913424780751,99999,0,1,0,0,607,0.6363636363636377,0.008898895571875926
0,4,0,1,0.1904654823476501,21000,1,1,1,1,21,0.7636363636363638,0.05394899127830147
1,4,0,0,0.21295255228243762,170000,2,0,2,2,270,0.8545454545454579,0.09399352079512417
0,4,0,1,0.1904654823476501,99999,1,1,1,1,383,0.34545454545454635,0.023915594140684438
1,4,0,1,0.1679784124128626,200000,2,1,2,2,390,0.8545454545454579,0.0839823884159185
0,0,0,0,0.1679784124128626,١٤٠٠٠٠,0,0,0,0,329,0.8000000000000028,0.04594008537493693
0,3,0,0,0.1679784124128626,99999,0,0,0,0,270,0.6727272727272767,0.030923386806128415
0,4,0,0,0.1679784124128626,132000,1,1,1,1,602,0.7272727272727318,0.03793117947157239
0,4,0,0,0.21295255228243762,٧٠٠٠٠,1,1,1,1,365,0.890909090909097,0.11902135174313837
0,4,0,1,0.1454913424780751,99999,0,1,0,0,280,0.7636363636363638,0.043937858899095794
1,4,0,0,0.1679784124128626,١٥٨٠٠٠,0,1,0,0,430,0.8545454545454579,0.06896568984710998
1,5,0,1,0.26917022711940636,500000,0,1,0,0,394,0.7636363636363638,0.05895455746790431
0,4,0,0,0.21295255228243762,95000,1,0,1,1,279,0.890909090909097,0.15406031507035822
0,4,0,1,0.1679784124128626,99999,0,1,0,0,383,0.7272727272727318,0.05394899127830147
1,5,0,1,0.1679784124128626,99999,0,1,0,0,116,0.8727272727272739,0.028921160330287278
1,4,0,0,0.1679784124128626,99999,0,0,0,0,270,0.8545454545454579,0.0839823884159185
0,4,0,0,0.1904654823476501,140000,1,1,1,1,67,0.6727272727272767,0.048843313764906575
1,4,0,1,0.26917022711940636,99999,0,1,0,0,480,0.5272727272727276,0.05895455746790431
0,4,0,1,0.13424780751068136,99999,0,1,0,0,26,0.2909090909090913,0.012903348523558195
0,4,0,1,0.1679784124128626,99999,2,1,2,2,26,0.2909090909090913,0.005394999239153938
1,4,0,0,0.32538790195637507,11000,1,1,1,1,145,0.836363636363642,0.3592885288440746
1,4,0,1,0.21295255228243762,٢١٣٤٦٦,0,1,0,0,240,0.7636363636363638,0.043937858899095794
0,4,0,0,0.1904654823476501,1233,0,0,0,0,372,0.5818181818181826,0.023915594140684438
0,3,0,2,0.26917022711940636,120000,1,1,1,1,77,0.5818181818181826,0.04894342508869863
0,4,0,0,0.26917022711940636,146000,0,1,0,0,78,0.6545454545454537,0.05394899127830147
1,4,0,1,0.1679784124128626,99999,0,1,0,0,270,0.8545454545454579,0.07397125603671283
1,4,0,0,0.26917022711940636,0000,1,1,1,1,429,0.7272727272727318,0.043937858899095794
0,4,0,0,0.21295255228243762,84000,1,1,1,1,426,0.8181818181818188,0.0839823884159185
1,4,0,0,0.20170901731504387,285 الف,0,1,0,0,270,0.7818181818181869,0.06295901041958658
1,4,0,1,0.1679784124128626,99999,0,1,0,0,270,0.836363636363642,0.06396012365750714
1,4,0,1,0.20170901731504387,99999,2,0,2,2,377,0.3272727272727233,0.011902235285637627
0,4,0,0,0.010568922869350123,99999,0,1,0,0,201,0.890909090909097,0.011902235285637627
1,4,0,2,0.20170901731504387,290,0,1,0,0,379,0.7636363636363638,0.06896568984710998
0,4,0,1,0.1904654823476501,000,1,0,1,1,386,0.5818181818181826,0.023915594140684438
1,4,0,0,0.23543962221722511,99999,0,1,0,0,429,0.8727272727272739,0.11902135174313837
0,4,0,1,0.13424780751068136,99999,1,1,1,1,383,0.3272727272727233,0.014905574999399332
1,4,0,1,0.10152912075556556,99999,0,0,0,0,270,0.7636363636363638,0.06396012365750714
0,4,0,1,0.1679784124128626,99999,0,1,0,0,21,0.7090909090909087,0.03893229270949296
1,4,0,0,0.1679784124128626,75000,0,0,0,0,270,0.8000000000000028,0.06896568984710998
0,4,0,1,0.21295255228243762,00000,0,0,0,0,606,0.5818181818181826,0.0159066882373199
1,1,0,1,0.38160557679334384,99999,2,1,2,2,542,0.6545454545454537,0.03893229270949296
1,2,0,1,0.20170901731504387,١٩٩٠٠٠,0,0,0,0,118,0.5636363636363666,0.023415037521724153
0,4,0,0,0.1454913424780751,٤٠٠٠٠,0,0,0,0,593,0.890909090909097,0.06396012365750714
1,4,0,0,0.17922194738025635,٤٠٠٠٠,0,1,0,0,426,0.909090909090913,0.09599574727096531
1,4,0,1,0.20170901731504387,0000,2,0,2,2,374,0.3090909090909073,0.014905574999399332
0,4,0,0,0.21295255228243762,99999,1,1,1,1,365,0.8727272727272739,0.13403805031194688
1,5,0,1,0.20170901731504387,99999,0,1,0,0,303,0.6181818181818217,0.01790891471316103
1,4,0,1,0.1679784124128626,99999,0,1,0,0,132,0.8181818181818188,0.05895455746790431
0,4,0,0,0.32538790195637507,188000,1,0,1,1,74,0.7454545454545478,0.12903248412234403
1,4,0,0,0.23543962221722511,١٥٢الف,1,1,1,1,603,0.8000000000000028,0.0839823884159185
0,4,0,0,0.10051720260850013,٣٠٠٠,0,1,0,0,424,0.890909090909097,0.04594008537493693
0,4,0,1,0.1679784124128626,١١٠,0,0,0,0,445,0.4727272727272725,0.023915594140684438
0,4,0,1,0.1679784124128626,100000,0,1,0,0,186,0.5999999999999985,0.020912254426922735
1,4,0,0,0.21295255228243762,00,1,0,1,1,99,0.8727272727272739,0.1890992783975781
1,4,0,1,0.1679784124128626,......,0,1,0,0,244,0.7272727272727318,0.03893229270949296
0,4,0,1,0.1454913424780751,100000,0,1,0,0,586,0.836363636363642,0.051946764802460334
0,4,0,0,0.21295255228243762,115000 كم,0,0,0,0,39,0.8181818181818188,0.11401578555353552
0,4,0,0,0.0021362716438048136,125,1,1,1,1,190,0.890909090909097,0.005394999239153938
0,4,0,0,0.21295255228243762,99999,1,1,1,1,422,0.8727272727272739,0.0839823884159185
0,4,0,0,0.21295255228243762,99999,1,0,1,1,67,0.6909090909090927,0.05394899127830147
1,4,0,0,0.21295255228243762,99999,1,1,1,1,279,0.8727272727272739,0.11401578555353552
0,4,1,1,0.21295255228243762,260,2,1,2,2,373,0.6181818181818217,0.006896669096034791
0,4,0,0,0.1679784124128626,9000,1,1,1,1,426,0.890909090909097,0.09699686050888587
0,4,0,0,0.10051720260850013,٤٩٠٠٠,1,1,1,1,424,0.8727272727272739,0.043937858899095794
1,4,0,1,0.21295255228243762,١٢٣٤٥٦٧٨٩,0,1,0,0,24,0.6363636363636377,0.030923386806128415
0,0,0,0,0.1454913424780751,99999,0,0,0,0,425,0.8000000000000028,0.033926726519890114
0,3,0,1,0.2579266921520126,99999,2,1,2,2,543,0.7636363636363638,0.028921160330287278
1,4,0,1,0.21295255228243762,99999,0,0,0,0,383,0.7454545454545478,0.0469411986128575
0,4,0,1,0.1286260400269845,99999,0,0,0,0,341,0.8181818181818188,0.03793117947157239
1,4,0,0,0.21295255228243762,000,1,0,1,1,598,0.890909090909097,0.1240269179327412
0,4,0,0,0.1679784124128626,99999,0,1,0,0,224,0.5999999999999985,0.018910027951081602
1,4,0,0,0.1679784124128626,4,0,0,0,0,270,0.836363636363642,0.0839823884159185
0,4,0,1,0.1679784124128626,125000,0,0,0,0,250,0.8181818181818188,0.04894342508869863
0,4,0,0,0.1679784124128626,99999,0,1,0,0,21,0.5818181818181826,0.02691893385444614
0,3,0,1,0.12300427254328761,99999,0,0,0,0,27,0.5999999999999985,0.018910027951081602
1,4,0,0,0.1679784124128626,00000,0,0,0,0,430,0.8545454545454579,0.07397125603671283
0,4,0,1,0.1286260400269845,99999,0,1,0,0,404,0.5818181818181826,0.01991114118900217
1,4,0,0,0.1679784124128626,300000,1,0,1,1,587,0.7454545454545478,0.043937858899095794
0,4,0,0,0.1904654823476501,99999,1,0,1,1,372,0.8181818181818188,0.11401578555353552
1,4,0,0,0.1679784124128626,99999,0,0,0,0,430,0.8545454545454579,0.06896568984710998
0,3,0,1,0.1454913424780751,99999,1,1,1,1,110,0.38181818181817834,0.01790891471316103
0,4,0,0,0.12300427254328761,73000,0,0,0,0,305,0.8727272727272739,0.07196902956087169
1,1,1,1,0.23543962221722511,180.000الف,0,1,0,0,135,0.7818181818181869,0.018910027951081602
0,4,0,0,0.10051720260850013,99999,0,1,0,0,436,0.890909090909097,0.043937858899095794
1,4,0,0,0.1685405891612323,١٦٢٠٠,1,1,1,1,603,0.7636363636363638,0.07096791632295112
0,4,0,0,0.1679784124128626,31000,1,1,1,1,593,0.909090909090913,0.07897582111307774
1,4,0,0,0.23543962221722511,99999,2,0,2,2,328,0.5636363636363666,0.01090112204771706
0,4,0,1,0.13424780751068136,99999,2,1,2,2,22,0.2909090909090913,0.01090112204771706
0,4,0,1,0.1454913424780751,0000,0,0,0,0,280,0.8181818181818188,0.03993340594741352
0,4,0,1,0.1286260400269845,99999,0,0,0,0,341,0.8545454545454579,0.042936745661175224
0,4,0,0,0.2579266921520126,165000,1,0,1,1,547,0.7090909090909087,0.04894342508869863
1,1,0,0,0.6064762761412188,٢٢٠,0,1,0,0,329,0.7818181818181869,0.0869857281296802
0,4,0,0,0.1679784124128626,99999,0,0,0,0,423,0.7636363636363638,0.04093451918533409
1,4,0,0,0.1679784124128626,37000,1,0,1,1,431,0.890909090909097,0.08298127517799793
1,5,0,1,0.21295255228243762,99999,0,0,0,0,394,0.7272727272727318,0.05895455746790431
0,4,0,1,0.1454913424780751,60000,0,1,0,0,27,0.8545454545454579,0.043937858899095794
1,4,0,1,0.1679784124128626,200000,0,1,0,0,270,0.836363636363642,0.07597348251255395
0,4,0,1,0.1679784124128626,99999,0,0,0,0,21,0.7090909090909087,0.035928952995731255
0,4,0,0,0.12300427254328761,99999,1,0,1,1,374,0.8727272727272739,0.07196802844763377
0,4,0,1,0.1454913424780751,99999,2,1,2,2,402,0.3090909090909073,0.009900008809796492
0,4,0,1,0.1454913424780751,١٩٠ الف,0,0,0,0,303,0.6909090909090927,0.03993340594741352
0,4,0,0,0.21295255228243762,106000,0,1,0,0,165,0.8545454545454579,0.0839823884159185
1,5,0,1,0.1679784124128626,99999,0,0,0,0,372,0.5818181818181826,0.02691893385444614
1,4,0,0,0.21295255228243762,99999,1,1,1,1,598,0.8000000000000028,0.0839823884159185
1,5,0,1,0.20170901731504387,٠٠,0,1,0,0,280,0.6727272727272767,0.028921160330287278
1,4,0,0,0.32538790195637507,١٥٠الف,1,0,1,1,601,0.7090909090909087,0.06195789718166601
0,4,0,1,0.1454913424780751,00000000,0,0,0,0,374,0.5636363636363666,0.028921160330287278
0,4,0,0,0.006746120980436249,950000,0,1,0,0,383,0.7636363636363638,0.06396012365750714
0,4,0,1,0.1454913424780751,99999,0,1,0,0,112,0.8181818181818188,0.03292561328196955
0,4,0,0,0.21295255228243762,36000,1,1,1,1,501,0.890909090909097,0.20411597696638661
1,1,0,1,0.29165729705419385,00000000ج,2,0,2,2,481,0.6909090909090927,0.050945651564539764
0,4,0,0,0.1679784124128626,99999,0,0,0,0,111,0.7454545454545478,0.030923386806128415
1,5,0,1,0.20170901731504387,99999,0,1,0,0,303,0.6727272727272767,0.021913367664843305
1,3,0,1,0.26917022711940636,2600,0,1,0,0,582,0.7818181818181869,0.058454000848944025
0,4,0,0,0.10051720260850013,69000,0,1,0,0,300,0.9272727272727289,0.07697459575047452
1,4,0,0,0.21295255228243762,٠٠٠٠٠٠٠٠,0,1,0,0,270,0.836363636363642,0.07397125603671283
0,4,0,0,0.1679784124128626,300000,0,1,0,0,556,0.6181818181818217,0.03693006623365182
0,4,0,1,0.1454913424780751,٩٥٠٠٠,0,0,0,0,300,0.8181818181818188,0.043937858899095794
0,3,0,2,0.2579266921520126,170000,0,0,0,0,39,0.7272727272727318,0.07397125603671283
1,4,0,0,0.21295255228243762,100,0,1,0,0,598,0.890909090909097,0.08898795460552134
1,4,0,0,0.17922194738025635,55000,1,1,1,1,426,0.8727272727272739,0.10891010804014063
1,5,0,1,0.20170901731504387,99999,0,0,0,0,280,0.7090909090909087,0.03693006623365182
0,2,0,1,0.1679784124128626,123456,0,0,0,0,595,0.5999999999999985,0.02291448090276387
1,4,0,1,0.1679784124128626,250000,0,0,0,0,390,0.836363636363642,0.07196902956087169
0,4,0,1,0.1679784124128626,95000,0,1,0,0,374,0.5818181818181826,0.024416150759644723
1,4,0,1,0.1679784124128626,٩٠,0,1,0,0,132,0.890909090909097,0.06396012365750714
1,4,0,1,0.1679784124128626,85000,0,0,0,0,273,0.8727272727272739,0.07897682222631566
0,4,0,2,0.1454913424780751,105,0,1,0,0,593,0.8727272727272739,0.05695233099206317
1,5,0,1,0.1679784124128626,99999,0,0,0,0,386,0.836363636363642,0.05595121775414261
0,4,1,1,0.1454913424780751,99999,2,1,2,2,27,0.5818181818181826,0.0010902123160954982
0,4,0,1,0.12300427254328761,99999,2,1,2,2,231,0.2909090909090913,0.004393886001233371
1,4,0,1,0.1679784124128626,197000,0,1,0,0,270,0.8000000000000028,0.06095678394374544
0,4,0,1,0.1679784124128626,99999,1,0,1,1,595,0.8181818181818188,0.04894342508869863
1,4,0,1,0.1679784124128626,99999,0,0,0,0,390,0.8545454545454579,0.0869857281296802
1,4,0,0,0.21295255228243762,٨٠٠٠٠٩٩٦٦٥٤٤,1,0,1,1,603,0.6363636363636377,0.033926726519890114
0,4,0,0,0.1679784124128626,100000,1,1,1,1,587,0.7454545454545478,0.04594008537493693
1,4,0,0,0.21295255228243762,69000,0,0,0,0,279,0.909090909090913,0.14304706833999406
1,4,0,0,0.23543962221722511,60380,1,0,1,1,429,0.909090909090913,0.16407044633632598
0,4,0,0,0.1679784124128626,2000,0,1,0,0,385,0.21818181818181315,0.01090112204771706
1,4,0,0,0.32538790195637507,99999,1,0,1,1,145,0.7454545454545478,0.19911041077678376
0,4,0,1,0.13424780751068136,99999,0,1,0,0,22,0.3272727272727233,0.011902235285637627
0,4,0,0,0.1679784124128626,99999,0,1,0,0,433,0.7454545454545478,0.04794231185077806
1,5,0,1,0.20170901731504387,99999,2,1,2,2,270,0.7090909090909087,0.03893229270949296
0,4,0,0,0.1679784124128626,99999,0,0,0,0,383,0.7454545454545478,0.05895455746790431
0,4,0,0,0.5052844614346751,170000,0,0,0,0,336,0.7454545454545478,0.08898795460552134
0,4,0,1,0.1904654823476501,150000,2,1,2,2,67,0.5636363636363666,0.03693006623365182
0,4,0,0,0.1454913424780751,99999,0,1,0,0,593,0.909090909090913,0.06396012365750714
0,4,0,1,0.12300427254328761,66000,0,1,0,0,374,0.8545454545454579,0.04894342508869863
0,4,0,1,0.1286260400269845,99999,0,0,0,0,341,0.836363636363642,0.04193563242325466
0,4,0,1,0.08927366764110636,٦٥٥٠٠,2,1,2,2,395,0.23636363636363625,0.00038943304955110086
1,5,0,1,0.20170901731504387,99999,0,1,0,0,280,0.6363636363636377,0.027920047092366708
0,4,0,0,0.1454913424780751,45000,1,0,1,1,305,0.909090909090913,0.10400365206109193
1,1,0,1,0.01394198335956825,0000,1,0,1,1,352,0.5636363636363666,0.05895455746790431
0,4,0,0,0.1454913424780751,158000,1,1,1,1,379,0.7636363636363638,0.06195789718166601
0,4,0,0,0.1679784124128626,130000,0,1,0,0,566,0.8181818181818188,0.05595121775414261
0,4,0,1,0.12300427254328761,68,0,1,0,0,305,0.890909090909097,0.06596235013334828
1,5,0,1,0.20170901731504387,99999,2,0,2,2,119,0.6545454545454537,0.030923386806128415
1,5,0,1,0.20170901731504387,99999,0,0,0,0,374,0.5636363636363666,0.020912254426922735
1,4,0,0,0.21295255228243762,230,0,1,0,0,270,0.890909090909097,0.08097904870215679
0,4,0,0,0.1679784124128626,99999,0,1,0,0,433,0.8000000000000028,0.04193563242325466
0,4,0,0,0.1454913424780751,99999,2,0,2,2,374,0.7090909090909087,0.03893229270949296
0,4,0,1,0.12300427254328761,750000,0,1,0,0,300,0.34545454545454635,0.007897782333955357
1,4,0,0,0.21295255228243762,140,0,1,0,0,279,0.8727272727272739,0.11902135174313837
0,4,0,0,0.21295255228243762,230000,1,0,1,1,68,0.7818181818181869,0.0839823884159185
0,4,0,2,0.1679784124128626,٥٠,1,0,1,1,587,0.909090909090913,0.07597348251255395
1,4,0,0,0.21295255228243762,٦٥٠٠٠,1,1,1,1,426,0.836363636363642,0.07897682222631566
0,4,0,0,0.21295255228243762,1007,1,1,1,1,76,0.836363636363642,0.13403805031194688
1,4,0,0,0.1679784124128626,280000,0,1,0,0,270,0.8181818181818188,0.07397125603671283
0,4,0,0,0.21295255228243762,99999,1,0,1,1,68,0.7090909090909087,0.07397125603671283
1,5,0,1,0.1679784124128626,٦٠٠٠٠٠٠,0,1,0,0,280,0.8181818181818188,0.03843173609053267
0,4,0,1,0.1454913424780751,١٥٠٠٠,0,1,0,0,27,0.836363636363642,0.042936745661175224
0,4,0,0,0.1454913424780751,11000,1,1,1,1,379,0.7636363636363638,0.06396012365750714
1,4,0,0,0.21295255228243762,99999,0,1,0,0,270,0.909090909090913,0.09399352079512417
1,4,0,0,0.21295255228243762,165000,0,1,0,0,372,0.8181818181818188,0.08598461489175963
1,1,0,1,0.016190690353047002,75000,0,1,0,0,173,0.7090909090909087,0.09899908698472701
0,4,0,0,0.1679784124128626,139000,0,0,0,0,320,0.7454545454545478,0.03292561328196955
0,4,0,1,0.1454913424780751,198000,0,1,0,0,303,0.7090909090909087,0.03292561328196955
0,4,0,1,0.1679784124128626,65000,0,1,0,0,21,0.5454545454545435,0.023915594140684438
0,4,0,1,0.12300427254328761,200000,0,1,0,0,27,0.5999999999999985,0.021913367664843305
0,4,1,0,0.1679784124128626,99999,0,1,0,0,385,0.7272727272727318,0.006896669096034791
0,4,1,0,0.0038228018889138755,٢٠٠٠٠,0,1,0,0,593,0.890909090909097,0.007897782333955357
1,5,0,1,0.1679784124128626,٢٥٠,0,0,0,0,270,0.8727272727272739,0.06396012365750714
0,4,0,1,0.1454913424780751,60000,0,1,0,0,27,0.8545454545454579,0.04193563242325466
1,4,0,0,0.32538790195637507,150000,1,0,1,1,94,0.909090909090913,0.3192439993272519
0,4,0,0,0.1904654823476501,"50,000 km",1,1,1,1,279,0.8181818181818188,0.0839823884159185
1,4,0,0,0.21295255228243762,99999,0,0,0,0,598,0.8000000000000028,0.07096791632295112
0,4,0,1,0.1454913424780751,99999,0,1,0,0,236,0.4545454545454565,0.012903348523558195
0,4,0,1,0.1679784124128626,99999,2,1,2,2,22,0.36363636363636237,0.01090112204771706
0,4,0,1,0.1679784124128626,99999,0,1,0,0,294,0.2909090909090913,0.007397225714995074
0,4,0,1,0.12300427254328761,50,0,1,0,0,374,0.909090909090913,0.05995567070582487
0,4,0,0,0.1679784124128626,116000,0,1,0,0,144,0.7454545454545478,0.07397125603671283
1,4,0,0,0.21295255228243762,50,0,1,0,0,603,0.909090909090913,0.10800910612601211
1,4,0,0,0.21295255228243762,90000,0,1,0,0,598,0.8727272727272739,0.08197916082683944
0,4,0,1,0.1454913424780751,00000,0,0,0,0,27,0.7454545454545478,0.028921160330287278
1,4,0,1,0.1679784124128626,120,0,0,0,0,270,0.909090909090913,0.08097904870215679
0,4,0,0,0.1454913424780751,135000,0,1,0,0,383,0.8545454545454579,0.09399352079512417
0,4,0,0,0.1454913424780751,٧٥٠٠٠,0,1,0,0,593,0.7454545454545478,0.04794231185077806
1,4,0,2,0.21295255228243762,100000,0,0,0,0,598,0.8727272727272739,0.08598461489175963
0,4,0,0,0.1454913424780751,180000,0,1,0,0,27,0.6363636363636377,0.028921160330287278
0,4,0,1,0.1454913424780751,123000,0,0,0,0,374,0.7636363636363638,0.043937858899095794
1,3,0,1,0.33663143692376885,١٩٥٠٠٠,0,1,0,0,50,0.6909090909090927,0.08097904870215679
1,4,0,0,0.21295255228243762,57000,0,1,0,0,598,0.890909090909097,0.11101244583977382
1,4,1,0,0.26917022711940636,99999,0,1,0,0,544,0.6727272727272767,0.013904461761478764
0,4,0,0,0.1679784124128626,150000,0,1,0,0,423,0.7454545454545478,0.04093451918533409
1,5,0,1,0.21295255228243762,500000,2,0,2,2,270,0.7090909090909087,0.03693006623365182
1,4,0,0,0.21295255228243762,60000,1,1,1,1,603,0.8545454545454579,0.11101244583977382
0,4,0,0,0.12300427254328761,110000,0,1,0,0,300,0.8545454545454579,0.050945651564539764
1,4,0,0,0.17922194738025635,107000,0,1,0,0,426,0.890909090909097,0.10300353993640927
0,4,0,0,0.21295255228243762,85000,1,1,1,1,383,0.890909090909097,0.17908814601837242
1,4,0,1,0.1679784124128626,0000,0,1,0,0,270,0.890909090909097,0.0839823884159185
0,4,0,1,0.1454913424780751,99999,0,1,0,0,21,0.8545454545454579,0.0469411986128575
1,4,0,1,0.1679784124128626,140000,0,1,0,0,132,0.9272727272727289,0.06295901041958658
1,4,0,1,0.26917022711940636,0000000000,2,0,2,2,490,0.38181818181817834,0.013904461761478764
0,4,0,0,0.24668315718461886,22000,0,0,0,0,470,0.4545454545454565,0.028921160330287278
1,1,0,1,0.26917022711940636,99999,0,1,0,0,544,0.7818181818181869,0.09899908698472701
1,1,0,1,0.6626939509781875,150000,0,1,0,0,492,0.6181818181818217,0.05895455746790431
0,4,0,0,0.1679784124128626,99999,1,1,1,1,128,0.8181818181818188,0.06696346337126885
1,4,0,1,0.3085225995052845,٥٦٧٥٤,0,1,0,0,583,0.6181818181818217,0.028921160330287278
1,4,0,0,0.21295255228243762,99999,1,1,1,1,603,0.7272727272727318,0.05895455746790431
0,4,0,0,0.12300427254328761,80000,0,1,0,0,374,0.890909090909097,0.07096791632295112
0,4,0,1,0.1679784124128626,225000,0,1,0,0,372,0.6363636363636377,0.033926726519890114
1,4,0,1,0.20170901731504387,99999,0,0,0,0,270,0.6545454545454537,0.035928952995731255
0,4,0,0,0.1679784124128626,99999,1,1,1,1,21,0.6181818181818217,0.02691893385444614
1,4,0,1,0.1679784124128626,80000,0,0,0,0,390,0.836363636363642,0.07897682222631566
0,4,0,1,0.1679784124128626,00000000,0,1,0,0,21,0.5636363636363666,0.02291448090276387
1,4,0,0,0.26917022711940636,149000,1,1,1,1,429,0.7636363636363638,0.05695233099206317
0,4,0,0,0.1679784124128626,17000,0,1,0,0,431,0.7090909090909087,0.035928952995731255
1,4,0,0,0.1679784124128626,89000,0,1,0,0,593,0.836363636363642,0.05695233099206317
1,5,0,0,0.23543962221722511,٢٠٠٠٠,0,1,0,0,496,0.7818181818181869,0.07397125603671283
1,4,0,0,0.21295255228243762,183000,1,0,1,1,279,0.8000000000000028,0.09899908698472701
0,4,0,1,0.1679784124128626,0000000,0,1,0,0,124,0.5272727272727276,0.023915594140684438
0,4,0,0,0.21295255228243762,٧٩ الف,1,1,1,1,68,0.8545454545454579,0.11201355907769439
1,2,0,1,0.20170901731504387,99999,0,1,0,0,383,0.5999999999999985,0.028921160330287278
0,4,0,2,0.1904654823476501,120000,1,0,1,1,38,0.8181818181818188,0.10400465317432984
0,4,0,0,0.1679784124128626,13000,0,0,0,0,236,0.8181818181818188,0.043937858899095794
1,4,0,1,0.1679784124128626,٥٥,0,0,0,0,270,0.890909090909097,0.0839823884159185
1,4,0,0,0.21295255228243762,77000,1,1,1,1,603,0.8727272727272739,0.1180202385052178
0,4,0,0,0.1679784124128626,133000,1,0,1,1,587,0.7454545454545478,0.044938972137016364
0,4,0,1,0.13424780751068136,000000,0,0,0,0,22,0.2909090909090913,0.01090112204771706
0,3,0,0,0.26917022711940636,99999,1,0,1,1,78,0.5454545454545435,0.03893229270949296
0,4,0,1,0.1679784124128626,99999,0,1,0,0,292,0.36363636363636237,0.01090112204771706
1,4,0,0,0.20170901731504387,٠٠٠٠٠٠,0,0,0,0,372,0.6909090909090927,0.03893229270949296
0,4,0,1,0.1679784124128626,١٦٥,0,1,0,0,340,0.7636363636363638,0.030923386806128415
0,4,0,1,0.12300427254328761,82000,0,1,0,0,374,0.909090909090913,0.06195789718166601
0,4,0,0,0.1679784124128626,90000,1,0,1,1,109,0.8727272727272739,0.07397125603671283
1,4,0,0,0.21295255228243762,130000,0,1,0,0,381,0.8000000000000028,0.08598461489175963
0,4,0,0,0.21295255228243762,99999,1,0,1,1,588,0.8000000000000028,0.10400465317432984
0,4,0,0,0.1679784124128626,١٥٠٠٠٠,0,0,0,0,423,0.7272727272727318,0.04193563242325466
1,4,0,1,0.20170901731504387,300000,0,1,0,0,386,0.7272727272727318,0.05394899127830147
1,1,0,1,0.38160557679334384,٦٤٨٩٠٠٧٥,1,0,1,1,493,0.5454545454545435,0.034327171815058344
0,4,0,1,0.127726557229593,82000,0,1,0,0,403,0.8727272727272739,0.04093451918533409
0,4,0,1,0.1454913424780751,99999,1,0,1,1,280,0.8000000000000028,0.04193563242325466
1,4,0,0,0.21295255228243762,17990,1,1,1,1,598,0.7272727272727318,0.042936745661175224
0,4,0,0,0.1454913424780751,99999,0,0,0,0,111,0.6909090909090927,0.020912254426922735
1,4,0,0,0.21295255228243762,99999,1,1,1,1,598,0.7272727272727318,0.05895455746790431
1,5,0,1,0.20170901731504387,0000000,0,1,0,0,280,0.6545454545454537,0.029922273568207845
0,4,0,0,0.1904654823476501,90000,1,1,1,1,556,0.7818181818181869,0.04644064199389721
0,4,0,1,0.12300427254328761,90000,0,1,0,0,374,0.8545454545454579,0.05394899127830147
1,5,0,0,0.26917022711940636,99999,0,0,0,0,472,0.49090909090908846,0.033926726519890114
0,4,0,0,0.1454913424780751,32 الف,2,1,2,2,305,0.9272727272727289,0.09399352079512417
0,4,0,0,0.1679784124128626,99999,1,0,1,1,433,0.7818181818181869,0.09899908698472701
1,4,0,0,0.21295255228243762,165000,0,1,0,0,372,0.8000000000000028,0.08097904870215679
1,4,0,1,0.03980211378457387,385000,1,1,1,1,350,0.8000000000000028,0.27919946981042915
0,4,0,1,0.10051720260850013,٩٩٩٩٩٩,2,1,2,2,395,0.2909090909090913,0.0040935520298572
0,4,0,0,0.1679784124128626,٨٣٠٠٠,0,0,0,0,495,0.8727272727272739,0.1490547488807554
0,4,0,0,0.1679784124128626,103000,0,1,0,0,423,0.7454545454545478,0.04193563242325466
1,4,0,1,0.26917022711940636,99999,2,0,2,2,583,0.6181818181818217,0.021913367664843305
0,4,0,0,0.1454913424780751,٩٠,0,0,0,0,27,0.8181818181818188,0.0469411986128575
0,4,0,1,0.1286260400269845,١٢٠٠٠,0,1,0,0,403,0.7636363636363638,0.032425056663009266
1,4,0,1,0.1679784124128626,370000,0,0,0,0,270,0.8000000000000028,0.06396012365750714
0,4,0,0,0.1679784124128626,١٣٠٠٠,0,0,0,0,383,0.6909090909090927,0.05895455746790431
1,1,0,1,0.2048572071059141,0000000,1,0,1,1,311,0.21818181818181315,0.07397125603671283
0,3,0,1,0.1454913424780751,99999,2,1,2,2,374,0.7090909090909087,0.03693006623365182
1,1,0,1,0.26917022711940636,250000,0,0,0,0,393,0.7454545454545478,0.06896568984710998
1,4,0,1,0.1679784124128626,120 الف كيلو,0,1,0,0,270,0.890909090909097,0.0859836137785217
1,4,0,0,0.21295255228243762,99999,0,1,0,0,598,0.8727272727272739,0.07897682222631566
0,4,0,0,0.1454913424780751,37500,1,0,1,1,163,0.909090909090913,0.11401578555353552
0,4,0,0,0.10051720260850013,32,0,0,0,0,424,0.890909090909097,0.04193563242325466
1,4,0,0,0.1679784124128626,99999,0,1,0,0,593,0.8545454545454579,0.06095678394374544
